custom_id,text,classificacao,source
fakebr_train_2908,"Lula foi condenado pelo juiz sergio moro, em primeira instancia, no caso do triplex do guaruja sp, a anos e meses de prisao, cabendo recurso.",true,train
fakebr_train_2909,"Cuba comemorará o primeiro aniversário da morte de Fidel Castro; Raul Castro permanece no poder e líder do Partido Comunista, com uma transição gradual; muitos cubanos acreditam que o país mudou pouco desde o falecimento; não houve culto à personalidade nem estátuas de Fidel.",true,train
fakebr_train_2910,"Existe um projeto de lei, a ser discutido no Senado no próximo mês, que altera a Lei de Abuso de Autoridade para proteger políticos corruptos; se aprovado, poderá prender, punir ou ofender a intimidade, vida privada, honra e imagem de pessoas investigadas, indiciadas ou alvo de inquérito policial, além de punir a divulgação de informações por meios de comunicação social e pela internet, prejudicando jornalistas e cidadãos comuns.",fake,train
fakebr_train_2911,"Existe um aplicativo chamado Nukey McNukeface, criado por Christian Lilley, que afirma estimar o alcance de mísseis nucleares, indicar áreas que podem ser atingidas e identificar alvos nucleares prováveis nos EUA (california, texas, washington) e em capitais de países europeus, além de apontar supostas áreas seguras na América do Sul; o app estaria disponível no Google Play Store e passando pela revisão da App Store (iTunes).",fake,train
fakebr_train_2912,"Segundo delação, Demostenes Torres e Marconi Perillo teriam recebido caixa dois de campanha da Odebrecht para viabilizar a concessão de saneamento básico no entorno do Distrito Federal, com doações não declaradas.",true,train
fakebr_train_2913,"Crise hídrica no Brasil exige ação coletiva da sociedade, governos e organizações para reduzir o desperdício de água, promover uso sustentável e implementar políticas públicas modernas de longo prazo, evitando o dia zero, conforme discutido no Fórum Mundial da Água.",true,train
fakebr_train_2914,Não culpar as Forças Armadas pela intervenção no Rio de Janeiro; elas cumprem ordens do poder civil e é essencial que haja uma missão claramente definida e um plano de intervenção já gestado pelo governo federal.,true,train
fakebr_train_2915,"Segundo pesquisa encomendada pela Confederação Brasileira de Skate, São Paulo tem cerca de um milhão de adeptos de skate na capital; esse número pode aumentar nos próximos anos; duas modalidades do skate estarão nos Jogos Olímpicos de Tóquio, aumentando a visibilidade do esporte.",true,train
fakebr_train_2916,"Defendem o direito de crianças expostas a adultos pelados na arte, sob o pretexto de não poder censurar a arte.",fake,train
fakebr_train_2917,"Na Câmara dos Deputados, Brasília, Rodrigo investigado; Maia pede calma; parlamentares estão em pânico temendo que manifestantes possam invadir o Congresso; sessão cancelada; som do plenário cortado; locutor oficial da Câmara não fala, impedindo internautas de ouvirem os insultos proferidos pelos nobres parlamentares.",fake,train
fakebr_train_2918,"Temer afirmou que o governo poderá tomar medidas impopulares, incluindo taxar igrejas, para aquecer a economia e gerar empregos; participou de reunião com donos de igreja e cogitou a possibilidade de recolher impostos; disse não temer propostas impopulares, não é objetivo eleitoral; nesses dois anos e meio pretende ficar no poder; o Senado deve decidir em agosto.",fake,train
fakebr_train_2919,"Aécio Neves é o principal articulador da urgência de votação no Senado ontem, segundo o jornal Estadão, pela colunista Isabela Bonfim, com acordo costurado entre líderes PMDB, PT, PSD, PP e PTC; quase tragédia ocorreu ontem, deixando Renan Calheiros ver navios.",fake,train
fakebr_train_2920,"A postagem afirma que internauta flagra Ciro Gomes brigando com manifestantes, irritado com as manifestações contra Lula, xingando algumas pessoas e chamando manifestantes de ""viado"" e ""filho p"", dizendo ainda que vão levar tiro, com cenas envolvendo a porta da casa, o carro e a polícia local.",fake,train
fakebr_train_2921,Médica demitida após compartilhar diagnóstico de Dona Marisa Letícia Lula da Silva no grupo de WhatsApp; CREME-SP instaurou sindicância para apurar divulgação de dados sigilosos.,true,train
fakebr_train_2922,Katia Abreu afirma que o PMDB perdeu o fio da meada e está sob alvo de processo de expulsão; não tem pressa em definir seu futuro e pretende esperar novos fatos da justiça antes de decidir deixar a legenda.,true,train
fakebr_train_2923,As acusações de abuso contra felipe heiderich sao inteiramente falsas.,fake,train
fakebr_train_2924,"Operação Baixo Augusta, deflagrada pela Receita Federal, mira o auditor Cloves Costa Oliveira, suspeito de participação em esquema de propina para agilizar a liberação de créditos tributários da JBS; a delação de executivos da JBS, tornada pública, aponta o suposto benefício; a PF cumpriu mandados de busca e apreensão; a JBS afirma não ser alvo da operação e que seus créditos são legítimos devidos ao fisco.",true,train
fakebr_train_2925,"Preocupação com a possível prisão de Lula, com remessa de inquéritos para a Justiça Federal de Curitiba e julgamento de outros processos envolvendo familiares pela vara federal de Curitiba, com advogados acompanhando de perto.",fake,train
fakebr_train_2926,"O ministro da Fazenda afirmou que a estratégia fiscal para o próximo ano terá clareza, que a ambição fiscal será a mesma da ambição de crescimento, que a falta de estratégia fiscal acaba levando a opções exóticas, e que é necessário mobilizar apoio no Congresso, incluindo o PT, não apenas a presidência.",fake,train
fakebr_train_2927,"Palocci retomou as negociações da delação premiada da Lava Jato com advogados, montando anexos, e redigiu de próprio punho uma carta endereçada a Lula, ao PT, a Dilma Rousseff e à senadora Gleisi Hoffmann, contendo acusações sobre propinas da Odebrecht e um suposto pacto de sangue, cuja revelação pode comprometer as negociações da delação.",true,train
fakebr_train_2928,"Professores municipais protestaram em frente à Câmara Municipal de São Paulo contra a reforma da previdência municipal, houve tumulto e tentativa de invasão, e o prefeito João Doria condenou a invasão.",true,train
fakebr_train_2929,"Existe uma mobilização para instaurar uma CPI em Minas Gerais para investigar irregularidades na atividade mineradora, com foco no rompimento de barragens (Bento Rodrigues/Mariana) e na avaliação de licenciamentos ambientais e trâmites, visando responsabilizações, riscos e mudanças na condução da mineração, com a coleta de assinaturas de deputados de diferentes blocos para abrir a CPI.",fake,train
fakebr_train_2930,Irmãos presos na fase Lava Jato em Curitiba fizeram exame de corpo de delito; Aldemir Bendine também preso.,true,train
fakebr_train_2931,"Lula negou ter recebido propina da Odebrecht durante depoimento na ação Lava Jato em Curitiba, afirmou que Palocci mentiu em depoimento e que houve tentativa de delação premiada para reduzir a pena.",true,train
fakebr_train_2932,Homosexualidade não é doença; não há evidência de que a orientação possa ser curada ou mudada por tratamento; a APA e a OMS retiraram-na da lista de doenças.,true,train
fakebr_train_2933,"Planeta Atlântida, no Rio Grande do Sul, foi uma edição de dois dias com atrações nacionais e internacionais distribuídas em três palcos e uma tenda de música eletrônica, destacando Pabllo Vittar, Jota Quest em acústico, Anitta, Luan Santana e Phoenix, encerrando com Phoenix.",true,train
fakebr_train_2934,"Apesar da queda no numero de presos provisorios neste ano, as prisões brasileiras continuam superlotadas, acima da capacidade, com deficit de vagas.",true,train
fakebr_train_2935,"O post aborda as estreias nos cinemas brasileiros nesta semana, destacando boneco neve, pai dose dupla e dona flor dois maridos.",true,train
fakebr_train_2936,"Gleisi Hoffmann, líder do PT, prometeu detonar Sérgio Moro, tornar-se autoritária e jurou vingança; afirmou que Lula vai se candidatar novamente e que vão colocar gente nos devidos lugares, dizendo que Moro é corrupto e que existem corruptos, mas que não fazem parte de quadrilha; a postagem também menciona que a nova líder é ré por corrupção passiva e lavagem de dinheiro.",fake,train
fakebr_train_2937,Onix Lorenzoni disse que o Senado luta sozinho para salvar o Brasil das organizações criminosas.,fake,train
fakebr_train_2938,"Defesa de Lula entrou com recurso no STF hoje para atropelar a decisão do ministro Zavascki, que autorizou o envio de investigações ao Paraná, decisão tomada pelo relator Lava Jato no STF, Teori Zavascki, e que está submetida à análise no plenário do Supremo.",fake,train
fakebr_train_2939,"EUA prometem resposta militar macica a qualquer ataque da Coreia Norte contra território dos EUA ou de seus aliados (incluindo Guam); a resposta será efetiva e esmagadora, afirmou o secretário de defesa Jim Mattis.",true,train
fakebr_train_2940,"Eduardo Paes afirmou ter pago propina para troca de votos de membros africanos na escolha da sede da Olimpíada do Rio, envolvendo Carlos Arthur Nuzman e Ruy Cezar Miranda Reis, com investigações conjuntas do MPF brasileiro e do Ministério Público francês sobre esquema de compra de votos.",true,train
fakebr_train_2941,Raquel Dodge reiterou no STF o pedido de bloqueio de milhões de reais de bens de Aécio Neves e de sua irmã Andrea Neves para assegurar recursos para eventual pagamento de indenização caso condenados por crime de corrupção; a defesa afirma que não há embasamento jurídico e que o pedido já havia sido indeferido.,true,train
fakebr_train_2942,"Lula pretende candidatar-se à presidência; Sérgio Moro luta para impedi-lo, inclusive sugerindo mudança na Constituição.",fake,train
fakebr_train_2943,"Proposta de regime semipresidencialista circula na Câmara e no Senado, prevê mudar o sistema de governo, criar contrato de coalizão, ampliar os poderes do Congresso, manter o presidente com prerrogativas fortes e exigir referendo ou plebiscito, gerando polêmica entre aliados de Temer.",true,train
fakebr_train_2944,"Dois jovens negros, irmãos Ruan Damiao e Damião, foram assassinados a tiros no Morro da Piedade, em Vitória, Espírito Santo; o crime gerou grande comoção, protestos e pedidos de justiça, e as investigações estão sob sigilo, sem prisões até o momento.",true,train
fakebr_train_2945,"Propostas de endurecer a lei e revisar o Estatuto do Desarmamento sao apresentadas como solucao curto prazo para reduzir homicidios, mas criticos afirmam que esse endurecimento nao resolve o problema e que sao necessarias mudancas culturais, politicas preventivas, melhoria do sistema carcerario e acoes de prevencao a violencia.",true,train
fakebr_train_2946,"Segundo vidente, Medjugorje afirmou que Trump seria eleito o novo presidente dos Estados Unidos e fez previsões para o Brasil que não são nada boas, dizendo que um homem farda trará dignidade à nação com o apoio do povo, enquanto ocorrerão corrupção, arbitrariedade, desigualdade e iniquidade, e que a justiça divina estará presente; uma imagem desenhada sobre água santa tomará o comando da nação e a nação será abençoada, pois as maiores virtudes são ética e moral.",fake,train
fakebr_train_2947,"Empresário Joesley Batista, dono da Friboi/JBS, delatou Michel Temer em delação premiada, apresentando provas de diálogo comprometedor e recebendo ameaças de morte.",fake,train
fakebr_train_2948,"Luiz Inácio Lula da Silva está em excelente condição de saúde; boletim assinado por médicos afirma não haver evidência de neoplasia após exames clínicos, laboratoriais, ressonância magnética e laringoscopia; ele já foi submetido a tratamento por câncer de laringe e precisa de controle por cinco anos.",true,train
fakebr_train_2949,"Delação de Joesley Batista afirma que Michel Temer pediu recursos para campanhas, incluindo a de Gabriel Chalita em São Paulo pelo PMDB, com repasses de empresas do grupo JBS por meio de doações oficiais, registradas com notas fiscais, totalizando milhões de reais.",true,train
fakebr_train_2950,"Lula foi levado pela PF em condução coercitiva durante a operação Timóteo, segundo o pastor Silas Malafaia.",true,train
fakebr_train_2951,"Segundo Lira Neto, em Historia do Samba, o samba sofreu higienização, apropriação cultural e domesticação pelo Estado Novo e pelo mercado, para forjar identidade nacional e transformá-lo em símbolo nacional e mercadoria, gerando tensões entre autenticidade popular e controle institucional/mercado.",true,train
fakebr_train_2952,"O juiz Sergio Moro determinou que a defesa de Lula apresente os recibos originais de aluguel para comprovar o pagamento, diante de desconfianças dos procuradores de que os recibos são fraudulentos; a defesa afirma que os recibos são originais, sem erros de grafia e emitidos regularmente, e está disposta a colaborar com perícia caso seja deferida.",true,train
fakebr_train_2953,"Marido de Dilma Rousseff, Carlos Araújo, morreu com suspeita de envenenamento; Dilma Rousseff estaria internada desde julho, e as causas da morte de Araújo ainda não foram divulgadas.",fake,train
fakebr_train_2954,"Representação feita pgr pode cassar direitos politicos dilma rousseff e jaques wagner; pode custar dois politicos perda funcao publica e suspensao de direitos politicos por prazo tres cinco anos; autores sao senadores ricardo ferraco e jose medeiros, com carla zambelli assinando, que pedem abertura imediata inquerito civil administrativo contra presidente dilma.",fake,train
fakebr_train_2955,"Três desembargadores da turma penal do Tribunal Regional Federal da 4ª Região, em Porto Alegre, julgarão embargos de declaração e três pedidos de revisão de sentenças de Moro, relacionados à Operação Lava Jato, envolvendo Lula, Eduardo Cunha e outros; a sessão está marcada sem transmissão de vídeo ou áudio, com o relator Lava Jato desembargador João Pedro Gebran Neto e os desembargadores Leandro Paulsen e Victor Laus.",true,train
fakebr_train_2956,"China e Rússia enviaram navios para acompanhar o USS Carl Vinson; Trump enviou um grupo naval liderado pelo USS Carl Vinson à região, dando último aviso.",fake,train
fakebr_train_2957,"Senado pode votar com urgência o projeto de abuso de autoridade nesta quarta, segundo Renan Calheiros; o texto endurece punições a autoridades que cometerem abusos e não é contra o Judiciário nem contra qualquer autoridade específica.",true,train
fakebr_train_2958,"Cervero cumprirá prisão domiciliar com tornozeleira eletrônica em residência localizada em Petrópolis, Região Serrana do RJ, como parte de acordo de delação envolvendo dinheiro público; aterrissou no Aeroporto Galeão e será escoltado pela Polícia Federal até Petrópolis, enquanto passageiros do voo Gol Curitiba-Rio de Janeiro o hostilizaram com vaias e gritos de ""bandido"".",fake,train
fakebr_train_2959,"Horacio Villegas afirma ser mensageiro de Deus e profetiza que a Terceira Guerra Mundial começará em breve (outubro), com ataque químico na Síria como gatilho, envolvendo Síria, Coreia do Norte, Rússia e China, devastando o mundo por meses, ligado às aparições de Fátima e à ideia de falsa bandeira.",fake,train
fakebr_train_2960,"Michel Temer propõe fim do carnaval, cortando gastos com aparatos superfluos e priorizando a educação; a medida pretende cancelar o carnaval; ninguém está autorizado a financiar carnavais, principalmente pelos prefeitos das cidades; o calendário trabalhista continuará normal, sem exceção.",fake,train
fakebr_train_2961,"Vários membros da família Vargas teriam cometido suicídio: o neto Getúlio Vargas cometeu suicídio; o pai e o avô também se suicidaram; o filho Manuel Antônio Vargas, conhecido como Maneco Vargas, também se suicidou atirando no próprio peito; hoje pela manhã de janeiro, o neto Getúlio Vargas também se suicidou; Getúlio Dornelles Vargas, neto e advogado, foi encontrado morto em um apartamento na cidade de Porto Alegre, ao lado do corpo do advogado; havia bilhete de despedida; a Delegacia de Homicídios da Capital Gaúcha investiga; Getúlio neto atirou contra a própria cabeça.",fake,train
fakebr_train_2962,"Existe o movimento ""ovos cara"", versão atualizada do movimento ""cara pintada"", que pinta o rosto com guache e arremessa ovos em políticos (ex.: joao doria) para exigir impeachment; não é bandeira política, nem direita nem esquerda, é uma forma de protesto contra o sistema político brasileiro.",fake,train
fakebr_train_2963,"Reforma previdenciária proposta pretende extinguir o sistema de aposentadoria dos parlamentares, obrigar novos parlamentares a contribuir com o INSS sob as mesmas regras dos trabalhadores, e manter para os parlamentares atuais o direito adquirido de continuar recebendo seus benefícios; a maioria da população não seria atingida e a reforma é apresentada como necessária para o equilíbrio orçamentário, embora seja impopular.",true,train
fakebr_train_2964,"Dia Nacional do Teatro Acessível foi celebrado pela primeira vez no Brasil, reconhecendo a atuação pioneira pela inclusão de pessoas com deficiência no teatro, liderada por Claudia Werneck e Tata Werneck, com ações de acessibilidade (audiodescrição, intérpretes de Libras, legendas eletrônicas) e apresentações gratuitas, visando ampliar a acessibilidade cultural no país.",true,train
fakebr_train_2965,"Afirma que a Polícia Federal interceptou ligações envolvendo o ministro Gilmar Mendes (STF) na operação Lava Jato, mirou investigações tucanas (incluindo Aécio Neves) e procurou informações sobre Gilmar Mendes, com ordens explícitas de grampeamento; há diálogos em que Aécio Neves e um senador tucano falam sobre um projeto de lei de abuso de autoridade, e Aécio pede ajuda ao ministro para conquistar votos na comissão do Senado.",fake,train
fakebr_train_2966,"Governadores defendem a criacao de um sistema nacional seguranca integrado para combater narcotrafico, com financiamento por meio de fundo, integracao de dados entre agencias de seguranca e fortalecimento do controle de fronteiras, envolvendo governo federal e estados.",true,train
fakebr_train_2967,"tonia carrero morreu na noite de sabado apos internação para cirurgia simples de ulcera, sofreu parada cardiaca e nao resistiu; o velorio acontece no teatro municipal rio.",true,train
fakebr_train_2968,"China exibiu um exército monstruoso, pronto para vencer guerra necessária contra os EUA, demonstrando poderio militar moderno em desfile, com Xi Jinping afirmando que a China protegerá seus interesses nacionais e que o programa para tornar o país excelente inclui arsenal militar moderno totalmente capaz de lutar e vencer guerras se necessário contra os Estados Unidos.",fake,train
fakebr_train_2969,"Bolsonaro busca uma guinada liberal na economia com Paulo Guedes como possível ministro da Fazenda caso vença as eleições, configurando um fato novo com potencial impacto político e eleitoral.",true,train
fakebr_train_2970,"Foi autorizada a prisão temporária de Joesley Batista e Ricardo Saud pelo ministro Luiz Edson Fachin, relator da Lava Jato no STF, por indícios de participação em organização criminosa com prática sistemática de lavagem de dinheiro e omissão de informações, conforme delação premiada firmada pela Procuradoria Geral da República; os delatores afirmam não ter mentido, continuam cumprindo o acordo e estão dispostos a colaborar com a Justiça.",true,train
fakebr_train_2971,"O ministro da Defesa Raul Jungmann afirmou que o governo prendeu supostos criminosos para coibir verdadeiros criminosos, que a lei antiterrorismo tipifica penas duras para atos terroristas e para atos preparatórios (pena até quatro anos, podendo chegar a outras penas), com objetivo de efeito dissuasório; há possibilidade de alguns acusados de atos preparatórios serem soltos com monitoramento por tornozeleira, e o ministro da Segurança institucional Sérgio Etchegoyen não quis falar sobre outras ações por sigilo informacao.",fake,train
fakebr_train_2972,"A Casa Branca promete apoiar o Brasil; Josh Earnest evitou posicionar-se sobre o processo de impeachment de Dilma, porém disse que o país passa por momento desafiador, estará sob holofotes mundiais ao sediar a Olimpíada, e os Estados Unidos estarão lá para apoiar o Brasil como amigo/parceiro enquanto lida com mudanças, continuaremos confiando em instituições democráticas maduras e duráveis no Brasil.",fake,train
fakebr_train_2973,"Jornalista Francisco Chagas Leite Filho publicou vídeo hoje dizendo que o juiz Sérgio Moro poderá prender Lula amanhã durante o depoimento; advogados pediram absolvição alegando inconsistências na sentença; Lula vai ser preso só se o povo quiser, disse Chagas; Moro não vai prender Lula.",fake,train
fakebr_train_2974,"Samarco prorrogou o layoff de cerca de funcionários até o fim de outubro, mantendo a suspensão temporária de contratos de trabalho iniciada em junho.",true,train
fakebr_train_2975,Romário Farias é citado em delação da Lava Jato como destinatário de propina envolvendo a Petrobras.,true,train
fakebr_train_2976,"Presidente Michel Temer deve oficializar hoje, em Brasília, a criação do Ministério da Segurança Pública.",true,train
fakebr_train_2977,"Não há estatísticas sobre impactos econômicos, sociais ou culturais dos projetos aprovados pelo Fundo de Apoio à Cultura do DF, nem sistema informatizado para cruzar dados ou gerar indicadores de empregos, verba aplicada, comércio e impostos, tornando impossível mensurar os reais efeitos dos projetos.",true,train
fakebr_train_2978,"Relato sobre a participação de jornalistas brasileiros na Berlinale (Festival de Berlim), com observações sobre filmes exibidos e cineastas, entrelaçado ao contexto político brasileiro (impeachment dilma rousseff e operacao lava jato) e com panfletos anunciando protestos durante o festival.",true,train
fakebr_train_2979,"Renan Calheiros reagiu à provocação de Lindbergh, empurrou um petista e impediu o presidente de falar durante o impeachment no Senado; Lindbergh queria que o PT adotasse uma estratégia para provocar parlamentares até o encerramento do processo.",fake,train
fakebr_train_2980,"Alexandre Garcia comenta que Renan Calheiros e o Brasil são uma republica bananas, um pobre estado brasileiro podre, e que a mesa do Senado, com maioria, decidiu nao acatar a ordem de juiz da Suprema Corte.",fake,train
fakebr_train_2981,Levantamento da Associação dos Registradores de Pessoas Naturais do Estado de São Paulo aponta que nenhuma menina nascida no estado de São Paulo no ano teve o nome Dilma registrado.,fake,train
fakebr_train_2982,"Pela primeira vez, pesquisadores da Wits University, África do Sul, anunciaram ter conectado o cérebro humano à internet usando o sistema Brainternet, em estudo voluntário com headset EEG Emotiv que capta oscilações neurais (ondas cerebrais) e as envia a um computador para exibição em tempo real; segundo Adam Pantanowitz, supervisor do projeto, o Brainternet pode abrir caminho para interfaces interativas cérebro-computador e ajudar a entender como o cérebro funciona, processa e armazena conhecimento adquirido.",fake,train
fakebr_train_2983,"STF decidiu desmembrar as denúncias contra Michel Temer, mantendo o foro privilegiado temporário e encaminhando os casos para a Justiça Federal no Distrito Federal e no Paraná, em vez de irem para Sérgio Moro.",true,train
fakebr_train_2984,"A atriz contraiu uma doença autoimune (artrite reumatoide, doença não curável) e acredita que a tristeza causada pela demissão da Rede Globo após 30 anos afetou sua saúde.",fake,train
fakebr_train_2985,"Conversa envolvendo lula grampeada, com lula soltando palavroes, é apresentada como impressionante; pf sao bando loucos; confira video via dossie pt.",fake,train
fakebr_train_2986,"Coreia do Norte movimenta mísseis e plataformas de lançamento; relatos de inteligência dos EUA e da Coreia do Sul, citados pela KBS, indicam que Kim transferiu dezenas de mísseis e plataformas de lançamento para o centro de desenvolvimento e pesquisa de mísseis localizado no norte de Pyongyang; os mísseis identificados são de alcance intermediário e intercontinental; questões de segurança detectadas por imagens de satélite; autoridades expressaram preocupações de que a Coreia do Norte possa realizar atos provocativos perto do aniversário da fundação do Partido Comunista em outubro; o presidente dos EUA, Donald Trump, advertiu que os EUA estão preparados para usar ação militar devastadora se necessário.",fake,train
fakebr_train_2987,"Durante sessão da Câmara, o deputado Wladimir Costa dirigiu acusações e insultos contra Gleisi Hoffmann.",fake,train
fakebr_train_2988,"Trata da apuração das notas do Carnaval do Rio de Janeiro, com as escolas do Grupo Especial avaliadas em nove quesitos (bateria, harmonia, evolucao, enredo, alegorias, aderecos, fantasias, comissao de frente), com quatro jurados por quesito, definindo as seis primeiras colocadas que desfilam no sabado como campeãs e as duas últimas que são rebaixadas ao grupo de acesso.",true,train
fakebr_train_2989,"STF, por maioria, decidiu enviar para a Justiça Federal em Brasília os processos envolvendo Eduardo Cunha, Geddel Vieira Lima e Rodrigo Rocha Loures, PMDB, retirando-os do STF sob o argumento de foro privilegiado/imunidade presidencial, com Edson Fachin relator; decisão unânime entre os ministros presentes.",true,train
fakebr_train_2990,ator fabio assuncao filia pt.,true,train
fakebr_train_2991,"Waldir Maranhão ligou para Flávio Dino para entregar a revogação do ato que cancelava o impeachment; Dino negou ter feito acordo com Waldir e afirmou que houve pressão partidária, defendendo liberdade de voto dos parlamentares.",true,train
fakebr_train_2992,"Coreia do Norte é uma nação paria da comunidade internacional, governada pela dinastia Kim em regime totalitário de isolamento, com ambição nuclear que provoca tensões com os EUA e vizinhos, tornando a solução da crise incerta, com especialistas sugerindo que os EUA talvez devam aceitar não obter tudo o que desejam.",true,train
fakebr_train_2993,"O post apresenta opiniões políticas de governistas e oposição sobre a indicação de Alexandre Moraes ao STF pelo presidente Michel Temer, destacando que a nomeação deverá passar por sabatinas na CCJ e no plenário e discutindo se é mérito técnico ou político.",true,train
fakebr_train_2994,"Postagem com várias notícias brasileiras sobre violência, sistema prisional, meio ambiente, política e economia.",true,train
fakebr_train_2995,"Delação de Sergio Machado afirma que recursos ilícitos oriundos de contratos da Transpetro foram pagos por meio de doações oficiais para campanhas, citando Camargo Corrêa; nomes citados incluem Ideli Salvatti, Romero Juca, Jorge Bittar, Edson Santos, Henrique Eduardo Alves e Candido Vacarezza; o STF determinou envio das denúncias não citando políticos com foro privilegiado à vara federal de Curitiba, e investigações envolvendo Lava Jato, incluindo a de Juca, foram arquivadas.",true,train
fakebr_train_2996,"PF, na Operação Zelotes, investiga se Luís Cláudio Lula da Silva, filho de Lula, recebeu milhões por meio da empresa LFT Marketing Esportivo, de sua propriedade.",fake,train
fakebr_train_2997,Coreia do Norte disparou diversos misseis simultaneamente.,fake,train
fakebr_train_2998,"Gabriela Mendonca Lyra, neta de usineiro alagoano Joao Lyra e jornalista, foi flagrada furtando duas peças de roupa em shopping de luxo JK Iguatemi, em São Paulo; foi presa em flagrante, encaminhada ao Hospital Sírio-Libanês e, após atendimento médico, à DP Morumbi, onde ocupou cela especial; familiares alegam que sofre de depressao grave e toma remédios tarja preta para controlar a doença.",fake,train
fakebr_train_2999,"EUA, Coreia do Sul e Japão pediram à Coreia do Norte que abandone o caminho destrutivo imprudente de desenvolvimento de armas, em comunicado divulgado após conversas trilaterais entre autoridades militares no Havaí neste fim de semana.",true,train
fakebr_train_3000,Sérgio Moro humilha Dias Toffoli.,fake,train
fakebr_train_3001,"Parecer do relator Ricardo Ferraco sobre a reforma trabalhista é favorável à aprovação do projeto conforme a redação da Câmara, com algumas mudanças propostas pelo relator que, apesar de acordo com o Planalto, não necessariamente serão aceitas pelo Executivo; a leitura do parecer deverá ocorrer para votação e a sessão foi suspensa após protestos da oposição, em meio à crise política envolvendo Temer.",true,train
fakebr_train_3002,"Dilma alterou MP para anistiar empreiteiras envolvidas em escândalos de dinheiro público, retirando a obrigação de devolver o dinheiro roubado.",fake,train
fakebr_train_3003,"O general Mourão afirmou que a crise política e moral que assola o país deve ser resolvida pelas instituições, retirando da vida pública todos os ilícitos; demonstrou apoio incondicional ao colega farda Augusto Heleno Ribeiro; disse que a Constituição brasileira prevê o caminho e alertou sobre a possibilidade de intervenção militar, vista como ridícula e preocupante pela esquerda, mencionando corrupção entre políticos.",fake,train
fakebr_train_3004,"Analisa a relação entre a atuação das UPPs na pacificação do Rio de Janeiro e a crise política brasileira, destacando corrupção, desmoralização do estado e debates sobre reforma política (voto obrigatório, distrital/misto, parlamentarismo) no contexto do embate entre esquerda e direita.",true,train
fakebr_train_3005,"O governo vai reeditar a medida provisória para reduzir a idade de saque de recursos do PIS/PASEP para homens e mulheres, após a MP editada em agosto ter vencido, sem detalhes sobre o calendário.",true,train
fakebr_train_3006,"Governo estuda rever o uso do dinheiro do FGTS para novos empréstimos pela Caixa Econômica Federal, para habitação, saneamento e infraestrutura; especialistas alertam uso político, principalmente por ser ano de eleições.",true,train
fakebr_train_3007,"Ministério Público Federal pediu a condenação de Claudia Cordeiro Cruz à pena em regime fechado por evasão de divisas e lavagem de dinheiro, no âmbito da Lava Jato, alegando uso de conta offshore Kopek na Suíça para pagar despesas de luxo e receber propina vinculada ao marido Eduardo Cunha.",true,train
fakebr_train_3008,"Lula discursou em uma cerimônia em São Paulo, onde foi agraciado com a medalha de janeiro, improvisou dizendo que gostava de enchentes e que não precisava trabalhar.",fake,train
fakebr_train_3009,"sergio moro determinou a transferência de antonio palocci para a superintendencia pf; branislav kontic, preso na operacao omerta, tentou suicidio ingerindo comprimidos na cela pf e foi levado ao hospital santa cruz para realizar exames; delegado igor romario paula pediu autorizacao para transferir branislav, alegando complexo medico; palocci tera acompanhamento especializado.",fake,train
fakebr_train_3010,"STF decidiu pela soltura de José Dirceu, com a defesa conseguindo revogar a ordem de prisão decretada pelo juiz Sérgio Moro; houve votos pela soltura e pela manutenção da prisão, sendo o voto decisivo de Gilmar Mendes pela soltura.",true,train
fakebr_train_3011,Trump elogiou o líder Kim Jong-un por adiar a decisão de atacar Guam.,true,train
fakebr_train_3012,"Prática de inseminação caseira com doação de esperma no Brasil vem crescendo graças a anúncios em redes sociais, é não regulamentada pelos órgãos de saúde e sem orientação jurídica clara, gerando riscos à saúde e questões legais sobre paternidade e registro da criança.",true,train
fakebr_train_3013,"Deputado Vander Loubet (PT), reeleito pelo Mato Grosso do Sul, denunciado pela PGR por corrupção passiva (11 vezes) e lavagem de dinheiro, foi flagrado dançando quadrilha no carnaval; vídeo divulgado por site antagonista; não quis comentar.",fake,train
fakebr_train_3014,Lula alugou quarto de hotel para receber politicos e distribuir cargos politicos; denúncia feita pelo jornalista Reinaldo Azevedo (Jovem Pan); pode configurar crime de responsabilidade e atentado contra probidade administrativa.,fake,train
fakebr_train_3015,"Alexandre Moraes propõe restrição do foro privilegiado, defendendo que crimes praticados durante o mandato e relacionados ao cargo sejam julgados pelo STF; Barroso apresenta critério alternativo menos restritivo; a discussão envolve se crimes não ligados ao cargo, cometidos durante o mandato, devem ser julgados pelo STF, com exemplos de homicídio, violência doméstica e estupro.",true,train
fakebr_train_3016,"Temer tirou verba da Polícia Federal para salvar seu mandato, deixando a Lava Jato sem verbas e levando ao fim da força-tarefa.",fake,train
fakebr_train_3017,"Jorge Drexler lançou o álbum Salvavidas de Hielo, feito apenas com violões, com três canções acompanhadas por cantoras mexicanas Julieta Venegas e Natalia Lafourcade e pela cantora chilena Mon Laferte, e iniciou uma longa turnê internacional pela Espanha, Inglaterra, Estados Unidos e América Latina, com apresentação no Teatro Beacon.",true,train
fakebr_train_3018,"O marido da atriz Marieta Severo, Adderbal Freire, diretor teatral militante petista, teria sido demitido pelo estado; recebia salario r mil na EBC e acionou a justiça para recuperar o cargo, alegando direito ao posto; o casal petista apareceu em video recente fazendo campanha contra extincao ministerio cultura; Marieta Severo assinou manifesto apoio reeleicao dilma rousseff, caminho iniciado lula continuado dilma.",fake,train
